0.5460 	WARNING 	Movie2 stim could not be imported and won't be available
3192.3542 	EXP 	TopLowerLine: autoDraw = False
3192.3542 	EXP 	BotLowerLine: autoDraw = False
3192.3542 	EXP 	RestCrossHair: autoDraw = False
3192.3542 	EXP 	TopUpperLine: autoDraw = False
3192.3542 	EXP 	UpperText: autoDraw = False
3192.3542 	EXP 	UpperBrackets: autoDraw = False
3192.3542 	EXP 	BotUpperLine: autoDraw = False
3192.3542 	EXP 	TopLowerLine: autoDraw = False
3192.3542 	EXP 	LowerText: autoDraw = False
3192.3542 	EXP 	LowerBrackets: autoDraw = False
3192.3542 	EXP 	BotLowerLine: autoDraw = False
3192.3542 	EXP 	TrialCrossHair: autoDraw = False
3192.3542 	EXP 	RestCrossHair: autoDraw = False
3192.3542 	EXP 	UpperText: text = ' N J W F R G '
3192.3542 	EXP 	UpperBrackets: text = '  {   }      '
3192.3542 	EXP 	LowerText: text = ' l k q m d j '
3192.3542 	EXP 	LowerBrackets: text = '          { }'
3192.3542 	EXP 	TopUpperLine: autoDraw = True
3192.3542 	EXP 	UpperText: autoDraw = True
3192.3542 	EXP 	UpperBrackets: autoDraw = True
3192.3542 	EXP 	BotUpperLine: autoDraw = True
3192.3542 	EXP 	TopLowerLine: autoDraw = True
3192.3542 	EXP 	BotLowerLine: autoDraw = True
3192.3542 	EXP 	TrialCrossHair: autoDraw = True
3192.3546 	EXP 	window1: recordFrameIntervals = False
3193.1625 	DATA 	Keypress: equal
3194.3050 	EXP 	UpperText: autoDraw = False
3194.3050 	EXP 	UpperBrackets: autoDraw = False
3195.1727 	DATA 	Keypress: equal
3197.1735 	DATA 	Keypress: equal
3199.1741 	DATA 	Keypress: equal
3199.3068 	EXP 	LowerText: autoDraw = True
3199.3068 	EXP 	LowerBrackets: autoDraw = True
3200.2412 	DATA 	Keypress: 7
3201.1747 	DATA 	Keypress: equal
3201.3074 	EXP 	LowerText: autoDraw = False
3201.3074 	EXP 	LowerBrackets: autoDraw = False
3201.3074 	EXP 	TrialCrossHair: autoDraw = False
3201.3074 	EXP 	RestCrossHair: autoDraw = True
3203.1755 	DATA 	Keypress: equal
3205.1764 	DATA 	Keypress: equal
3205.4272 	EXP 	New trial (rep=0, index=57): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 23, 'ProbeDurITI': 6.1849999999999996, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1849999999999996, 'StimSet': 'BTXWRQ', 'RetStart': 2, 'ProbeLet': 'mykndj', 'TrialITIDur': 13.185, 'Correct': 7}
3205.4614 	EXP 	window1: recordFrameIntervals = False
3205.4760 	EXP 	TopUpperLine: autoDraw = False
3205.4760 	EXP 	BotUpperLine: autoDraw = False
3205.4760 	EXP 	TopLowerLine: autoDraw = False
3205.4760 	EXP 	BotLowerLine: autoDraw = False
3205.4760 	EXP 	RestCrossHair: autoDraw = False
3205.4760 	EXP 	TopUpperLine: autoDraw = False
3205.4760 	EXP 	UpperText: autoDraw = False
3205.4760 	EXP 	UpperBrackets: autoDraw = False
3205.4760 	EXP 	BotUpperLine: autoDraw = False
3205.4760 	EXP 	TopLowerLine: autoDraw = False
3205.4760 	EXP 	LowerText: autoDraw = False
3205.4760 	EXP 	LowerBrackets: autoDraw = False
3205.4760 	EXP 	BotLowerLine: autoDraw = False
3205.4760 	EXP 	TrialCrossHair: autoDraw = False
3205.4760 	EXP 	RestCrossHair: autoDraw = False
3205.4760 	EXP 	UpperText: text = ' B T X W R Q '
3205.4760 	EXP 	UpperBrackets: text = '  {   }      '
3205.4760 	EXP 	LowerText: text = ' m y k n d j '
3205.4760 	EXP 	LowerBrackets: text = '      { }    '
3205.4760 	EXP 	TopUpperLine: autoDraw = True
3205.4760 	EXP 	UpperText: autoDraw = True
3205.4760 	EXP 	UpperBrackets: autoDraw = True
3205.4760 	EXP 	BotUpperLine: autoDraw = True
3205.4760 	EXP 	TopLowerLine: autoDraw = True
3205.4760 	EXP 	BotLowerLine: autoDraw = True
3205.4760 	EXP 	TrialCrossHair: autoDraw = True
3205.4763 	EXP 	window1: recordFrameIntervals = False
3207.1775 	DATA 	Keypress: equal
3207.4436 	EXP 	UpperText: autoDraw = False
3207.4436 	EXP 	UpperBrackets: autoDraw = False
3209.1779 	DATA 	Keypress: equal
3211.1787 	DATA 	Keypress: equal
3212.4455 	EXP 	LowerText: autoDraw = True
3212.4455 	EXP 	LowerBrackets: autoDraw = True
3213.1793 	DATA 	Keypress: equal
3213.3629 	DATA 	Keypress: 8
3214.4461 	EXP 	LowerText: autoDraw = False
3214.4461 	EXP 	LowerBrackets: autoDraw = False
3214.4461 	EXP 	TrialCrossHair: autoDraw = False
3214.4461 	EXP 	RestCrossHair: autoDraw = True
3215.1802 	DATA 	Keypress: equal
3217.1812 	DATA 	Keypress: equal
3218.6155 	EXP 	New trial (rep=0, index=58): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 1, 'ProbeDurITI': 4.0449999999999999, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0449999999999999, 'StimSet': 'MYXJNT', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.045, 'Correct': 6}
3218.6364 	EXP 	window1: recordFrameIntervals = False
3218.6643 	EXP 	TopUpperLine: autoDraw = False
3218.6643 	EXP 	BotUpperLine: autoDraw = False
3218.6643 	EXP 	TopLowerLine: autoDraw = False
3218.6643 	EXP 	BotLowerLine: autoDraw = False
3218.6643 	EXP 	RestCrossHair: autoDraw = False
3218.6643 	EXP 	TopUpperLine: autoDraw = False
3218.6643 	EXP 	UpperText: autoDraw = False
3218.6643 	EXP 	UpperBrackets: autoDraw = False
3218.6643 	EXP 	BotUpperLine: autoDraw = False
3218.6643 	EXP 	TopLowerLine: autoDraw = False
3218.6643 	EXP 	LowerText: autoDraw = False
3218.6643 	EXP 	LowerBrackets: autoDraw = False
3218.6643 	EXP 	BotLowerLine: autoDraw = False
3218.6643 	EXP 	TrialCrossHair: autoDraw = False
3218.6643 	EXP 	RestCrossHair: autoDraw = False
3218.6643 	EXP 	UpperText: text = ' M Y X J N T '
3218.6643 	EXP 	UpperBrackets: text = '{ }          '
3218.6643 	EXP 	LowerText: text = '   '
3218.6643 	EXP 	LowerBrackets: text = ''
3218.6643 	EXP 	TopUpperLine: autoDraw = True
3218.6643 	EXP 	UpperText: autoDraw = True
3218.6643 	EXP 	UpperBrackets: autoDraw = True
3218.6643 	EXP 	BotUpperLine: autoDraw = True
3218.6643 	EXP 	TopLowerLine: autoDraw = True
3218.6643 	EXP 	BotLowerLine: autoDraw = True
3218.6643 	EXP 	TrialCrossHair: autoDraw = True
3218.6647 	EXP 	window1: recordFrameIntervals = False
3219.4389 	DATA 	Keypress: equal
3220.6315 	EXP 	UpperText: autoDraw = False
3220.6315 	EXP 	UpperBrackets: autoDraw = False
3221.1822 	DATA 	Keypress: equal
3223.1830 	DATA 	Keypress: equal
3225.1840 	DATA 	Keypress: equal
3225.6337 	EXP 	LowerText: autoDraw = True
3225.6337 	EXP 	LowerBrackets: autoDraw = True
3225.6337 	EXP 	TrialCrossHair: autoDraw = False
3225.6337 	EXP 	RestCrossHair: autoDraw = True
3225.6504 	EXP 	LowerText: autoDraw = False
3225.6504 	EXP 	LowerBrackets: autoDraw = False
3227.1847 	DATA 	Keypress: equal
3229.1852 	DATA 	Keypress: equal
3229.6528 	EXP 	New trial (rep=0, index=59): {'RetDur': 0, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 3456, 'ProbeDurITI': 4.0430000000000001, 'ProbeDur': 0, 'ProbeStart': 2, 'TrialDur': 2, 'ITI': 4.0430000000000001, 'StimSet': 'HBYLMQ', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 6.0429999999999993, 'Correct': 6}
3229.6709 	EXP 	window1: recordFrameIntervals = False
3229.6850 	EXP 	TopUpperLine: autoDraw = False
3229.6850 	EXP 	BotUpperLine: autoDraw = False
3229.6850 	EXP 	TopLowerLine: autoDraw = False
3229.6850 	EXP 	BotLowerLine: autoDraw = False
3229.6850 	EXP 	RestCrossHair: autoDraw = False
3229.6850 	EXP 	TopUpperLine: autoDraw = False
3229.6850 	EXP 	UpperText: autoDraw = False
3229.6850 	EXP 	UpperBrackets: autoDraw = False
3229.6850 	EXP 	BotUpperLine: autoDraw = False
3229.6850 	EXP 	TopLowerLine: autoDraw = False
3229.6850 	EXP 	LowerText: autoDraw = False
3229.6850 	EXP 	LowerBrackets: autoDraw = False
3229.6850 	EXP 	BotLowerLine: autoDraw = False
3229.6850 	EXP 	TrialCrossHair: autoDraw = False
3229.6850 	EXP 	RestCrossHair: autoDraw = False
3229.6850 	EXP 	UpperText: text = ' H B Y L M Q '
3229.6850 	EXP 	UpperBrackets: text = '    {       }'
3229.6850 	EXP 	LowerText: text = '   '
3229.6850 	EXP 	LowerBrackets: text = ''
3229.6850 	EXP 	TopUpperLine: autoDraw = True
3229.6850 	EXP 	UpperText: autoDraw = True
3229.6850 	EXP 	UpperBrackets: autoDraw = True
3229.6850 	EXP 	BotUpperLine: autoDraw = True
3229.6850 	EXP 	TopLowerLine: autoDraw = True
3229.6850 	EXP 	BotLowerLine: autoDraw = True
3229.6850 	EXP 	TrialCrossHair: autoDraw = True
3229.6852 	EXP 	window1: recordFrameIntervals = False
3231.1863 	DATA 	Keypress: equal
3231.6692 	EXP 	UpperText: autoDraw = False
3231.6692 	EXP 	UpperBrackets: autoDraw = False
3231.6692 	EXP 	TrialCrossHair: autoDraw = False
3231.6858 	EXP 	LowerText: autoDraw = True
3231.6858 	EXP 	LowerBrackets: autoDraw = True
3231.6858 	EXP 	RestCrossHair: autoDraw = True
3231.7025 	EXP 	LowerText: autoDraw = False
3231.7025 	EXP 	LowerBrackets: autoDraw = False
3233.1866 	DATA 	Keypress: equal
3235.1869 	DATA 	Keypress: equal
3235.6875 	EXP 	New trial (rep=0, index=60): {'RetDur': 0, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 12345, 'ProbeDurITI': 6.4270000000000005, 'ProbeDur': 2, 'ProbeStart': 2, 'TrialDur': 4, 'ITI': 4.4269999999999996, 'StimSet': 'GLMNYH', 'RetStart': 2, 'ProbeLet': 'knqwxb', 'TrialITIDur': 8.4269999999999996, 'Correct': 6}
3235.7182 	EXP 	window1: recordFrameIntervals = False
3235.7367 	EXP 	TopUpperLine: autoDraw = False
3235.7367 	EXP 	BotUpperLine: autoDraw = False
3235.7367 	EXP 	TopLowerLine: autoDraw = False
3235.7367 	EXP 	BotLowerLine: autoDraw = False
3235.7367 	EXP 	RestCrossHair: autoDraw = False
3235.7367 	EXP 	TopUpperLine: autoDraw = False
3235.7367 	EXP 	UpperText: autoDraw = False
3235.7367 	EXP 	UpperBrackets: autoDraw = False
3235.7367 	EXP 	BotUpperLine: autoDraw = False
3235.7367 	EXP 	TopLowerLine: autoDraw = False
3235.7367 	EXP 	LowerText: autoDraw = False
3235.7367 	EXP 	LowerBrackets: autoDraw = False
3235.7367 	EXP 	BotLowerLine: autoDraw = False
3235.7367 	EXP 	TrialCrossHair: autoDraw = False
3235.7367 	EXP 	RestCrossHair: autoDraw = False
3235.7367 	EXP 	UpperText: text = ' G L M N Y H '
3235.7367 	EXP 	UpperBrackets: text = '{         }  '
3235.7367 	EXP 	LowerText: text = ' k n q w x b '
3235.7367 	EXP 	LowerBrackets: text = '  { }        '
3235.7367 	EXP 	TopUpperLine: autoDraw = True
3235.7367 	EXP 	UpperText: autoDraw = True
3235.7367 	EXP 	UpperBrackets: autoDraw = True
3235.7367 	EXP 	BotUpperLine: autoDraw = True
3235.7367 	EXP 	TopLowerLine: autoDraw = True
3235.7367 	EXP 	BotLowerLine: autoDraw = True
3235.7367 	EXP 	TrialCrossHair: autoDraw = True
3235.7371 	EXP 	window1: recordFrameIntervals = False
3237.1877 	DATA 	Keypress: equal
3237.7041 	EXP 	UpperText: autoDraw = False
3237.7041 	EXP 	UpperBrackets: autoDraw = False
3237.7207 	EXP 	LowerText: autoDraw = True
3237.7207 	EXP 	LowerBrackets: autoDraw = True
3239.1386 	DATA 	Keypress: 7
3239.1887 	DATA 	Keypress: equal
3239.7048 	EXP 	LowerText: autoDraw = False
3239.7048 	EXP 	LowerBrackets: autoDraw = False
3239.7048 	EXP 	TrialCrossHair: autoDraw = False
3239.7048 	EXP 	RestCrossHair: autoDraw = True
3241.1890 	DATA 	Keypress: equal
3243.1899 	DATA 	Keypress: equal
3244.1078 	EXP 	New trial (rep=0, index=61): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 234, 'ProbeDurITI': 6.2779999999999996, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.2780000000000005, 'StimSet': 'WHXFRB', 'RetStart': 2, 'ProbeLet': 'jdglqm', 'TrialITIDur': 13.277999999999999, 'Correct': 7}
3244.1441 	EXP 	window1: recordFrameIntervals = False
3244.1729 	EXP 	TopUpperLine: autoDraw = False
3244.1729 	EXP 	BotUpperLine: autoDraw = False
3244.1729 	EXP 	TopLowerLine: autoDraw = False
3244.1729 	EXP 	BotLowerLine: autoDraw = False
3244.1729 	EXP 	RestCrossHair: autoDraw = False
3244.1729 	EXP 	TopUpperLine: autoDraw = False
3244.1729 	EXP 	UpperText: autoDraw = False
3244.1729 	EXP 	UpperBrackets: autoDraw = False
3244.1729 	EXP 	BotUpperLine: autoDraw = False
3244.1729 	EXP 	TopLowerLine: autoDraw = False
3244.1729 	EXP 	LowerText: autoDraw = False
3244.1729 	EXP 	LowerBrackets: autoDraw = False
3244.1729 	EXP 	BotLowerLine: autoDraw = False
3244.1729 	EXP 	TrialCrossHair: autoDraw = False
3244.1729 	EXP 	RestCrossHair: autoDraw = False
3244.1729 	EXP 	UpperText: text = ' W H X F R B '
3244.1729 	EXP 	UpperBrackets: text = '  {     }    '
3244.1729 	EXP 	LowerText: text = ' j d g l q m '
3244.1729 	EXP 	LowerBrackets: text = '  { }        '
3244.1729 	EXP 	TopUpperLine: autoDraw = True
3244.1729 	EXP 	UpperText: autoDraw = True
3244.1729 	EXP 	UpperBrackets: autoDraw = True
3244.1729 	EXP 	BotUpperLine: autoDraw = True
3244.1729 	EXP 	TopLowerLine: autoDraw = True
3244.1729 	EXP 	BotLowerLine: autoDraw = True
3244.1729 	EXP 	TrialCrossHair: autoDraw = True
3244.1731 	EXP 	window1: recordFrameIntervals = False
3245.1908 	DATA 	Keypress: equal
3246.1236 	EXP 	UpperText: autoDraw = False
3246.1236 	EXP 	UpperBrackets: autoDraw = False
3247.1913 	DATA 	Keypress: equal
3249.1921 	DATA 	Keypress: equal
3251.1254 	EXP 	LowerText: autoDraw = True
3251.1254 	EXP 	LowerBrackets: autoDraw = True
3251.1930 	DATA 	Keypress: equal
3252.1262 	DATA 	Keypress: 8
3253.1261 	EXP 	LowerText: autoDraw = False
3253.1261 	EXP 	LowerBrackets: autoDraw = False
3253.1261 	EXP 	TrialCrossHair: autoDraw = False
3253.1261 	EXP 	RestCrossHair: autoDraw = True
3253.1934 	DATA 	Keypress: equal
3255.1943 	DATA 	Keypress: equal
3257.1950 	DATA 	Keypress: equal
3257.3790 	EXP 	New trial (rep=0, index=62): {'RetDur': 5, 'BotBrack': 3, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 6.0020000000000007, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.0019999999999998, 'StimSet': 'JRWBTF', 'RetStart': 2, 'ProbeLet': 'lgbnqh', 'TrialITIDur': 13.002000000000001, 'Correct': 6}
3257.4149 	EXP 	window1: recordFrameIntervals = False
3257.4277 	EXP 	TopUpperLine: autoDraw = False
3257.4277 	EXP 	BotUpperLine: autoDraw = False
3257.4277 	EXP 	TopLowerLine: autoDraw = False
3257.4277 	EXP 	BotLowerLine: autoDraw = False
3257.4277 	EXP 	RestCrossHair: autoDraw = False
3257.4277 	EXP 	TopUpperLine: autoDraw = False
3257.4277 	EXP 	UpperText: autoDraw = False
3257.4277 	EXP 	UpperBrackets: autoDraw = False
3257.4277 	EXP 	BotUpperLine: autoDraw = False
3257.4277 	EXP 	TopLowerLine: autoDraw = False
3257.4277 	EXP 	LowerText: autoDraw = False
3257.4277 	EXP 	LowerBrackets: autoDraw = False
3257.4277 	EXP 	BotLowerLine: autoDraw = False
3257.4277 	EXP 	TrialCrossHair: autoDraw = False
3257.4277 	EXP 	RestCrossHair: autoDraw = False
3257.4277 	EXP 	UpperText: text = ' J R W B T F '
3257.4277 	EXP 	UpperBrackets: text = '{           }'
3257.4277 	EXP 	LowerText: text = ' l g b n q h '
3257.4277 	EXP 	LowerBrackets: text = '    { }      '
3257.4277 	EXP 	TopUpperLine: autoDraw = True
3257.4277 	EXP 	UpperText: autoDraw = True
3257.4277 	EXP 	UpperBrackets: autoDraw = True
3257.4277 	EXP 	BotUpperLine: autoDraw = True
3257.4277 	EXP 	TopLowerLine: autoDraw = True
3257.4277 	EXP 	BotLowerLine: autoDraw = True
3257.4277 	EXP 	TrialCrossHair: autoDraw = True
3257.4279 	EXP 	window1: recordFrameIntervals = False
3259.1958 	DATA 	Keypress: equal
3259.3950 	EXP 	UpperText: autoDraw = False
3259.3950 	EXP 	UpperBrackets: autoDraw = False
3261.1966 	DATA 	Keypress: equal
3263.1973 	DATA 	Keypress: equal
3264.3972 	EXP 	LowerText: autoDraw = True
3264.3972 	EXP 	LowerBrackets: autoDraw = True
3265.1984 	DATA 	Keypress: equal
3265.9986 	DATA 	Keypress: 7
3266.3980 	EXP 	LowerText: autoDraw = False
3266.3980 	EXP 	LowerBrackets: autoDraw = False
3266.3980 	EXP 	TrialCrossHair: autoDraw = False
3266.3980 	EXP 	RestCrossHair: autoDraw = True
3267.1989 	DATA 	Keypress: equal
3269.1995 	DATA 	Keypress: equal
3270.3839 	EXP 	New trial (rep=0, index=63): {'RetDur': 5, 'BotBrack': 0, 'StimDur': 2, 'UpBrack': 123456, 'ProbeDurITI': 4.0670000000000002, 'ProbeDur': 0, 'ProbeStart': 7, 'TrialDur': 7, 'ITI': 4.0670000000000002, 'StimSet': 'BDLTMY', 'RetStart': 2, 'ProbeLet': ' ', 'TrialITIDur': 11.067, 'Correct': 6}
3270.4043 	EXP 	window1: recordFrameIntervals = False
3270.4328 	EXP 	TopUpperLine: autoDraw = False
3270.4328 	EXP 	BotUpperLine: autoDraw = False
3270.4328 	EXP 	TopLowerLine: autoDraw = False
3270.4328 	EXP 	BotLowerLine: autoDraw = False
3270.4328 	EXP 	RestCrossHair: autoDraw = False
3270.4328 	EXP 	TopUpperLine: autoDraw = False
3270.4328 	EXP 	UpperText: autoDraw = False
3270.4328 	EXP 	UpperBrackets: autoDraw = False
3270.4328 	EXP 	BotUpperLine: autoDraw = False
3270.4328 	EXP 	TopLowerLine: autoDraw = False
3270.4328 	EXP 	LowerText: autoDraw = False
3270.4328 	EXP 	LowerBrackets: autoDraw = False
3270.4328 	EXP 	BotLowerLine: autoDraw = False
3270.4328 	EXP 	TrialCrossHair: autoDraw = False
3270.4328 	EXP 	RestCrossHair: autoDraw = False
3270.4328 	EXP 	UpperText: text = ' B D L T M Y '
3270.4328 	EXP 	UpperBrackets: text = '{           }'
3270.4328 	EXP 	LowerText: text = '   '
3270.4328 	EXP 	LowerBrackets: text = ''
3270.4328 	EXP 	TopUpperLine: autoDraw = True
3270.4328 	EXP 	UpperText: autoDraw = True
3270.4328 	EXP 	UpperBrackets: autoDraw = True
3270.4328 	EXP 	BotUpperLine: autoDraw = True
3270.4328 	EXP 	TopLowerLine: autoDraw = True
3270.4328 	EXP 	BotLowerLine: autoDraw = True
3270.4328 	EXP 	TrialCrossHair: autoDraw = True
3270.4331 	EXP 	window1: recordFrameIntervals = False
3271.2067 	DATA 	Keypress: equal
3272.4001 	EXP 	UpperText: autoDraw = False
3272.4001 	EXP 	UpperBrackets: autoDraw = False
3273.2013 	DATA 	Keypress: equal
3275.2017 	DATA 	Keypress: equal
3277.2025 	DATA 	Keypress: equal
3277.4018 	EXP 	LowerText: autoDraw = True
3277.4018 	EXP 	LowerBrackets: autoDraw = True
3277.4018 	EXP 	TrialCrossHair: autoDraw = False
3277.4018 	EXP 	RestCrossHair: autoDraw = True
3277.4185 	EXP 	LowerText: autoDraw = False
3277.4185 	EXP 	LowerBrackets: autoDraw = False
3279.2032 	DATA 	Keypress: equal
3281.2039 	DATA 	Keypress: equal
3281.4547 	EXP 	New trial (rep=0, index=64): {'RetDur': 5, 'BotBrack': 4, 'StimDur': 2, 'UpBrack': 45, 'ProbeDurITI': 6.3739999999999997, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.3739999999999997, 'StimSet': 'QMGDKH', 'RetStart': 2, 'ProbeLet': 'tlxrjy', 'TrialITIDur': 13.374000000000001, 'Correct': 7}
3281.4848 	EXP 	window1: recordFrameIntervals = False
3281.5037 	EXP 	TopUpperLine: autoDraw = False
3281.5037 	EXP 	BotUpperLine: autoDraw = False
3281.5037 	EXP 	TopLowerLine: autoDraw = False
3281.5037 	EXP 	BotLowerLine: autoDraw = False
3281.5037 	EXP 	RestCrossHair: autoDraw = False
3281.5037 	EXP 	TopUpperLine: autoDraw = False
3281.5037 	EXP 	UpperText: autoDraw = False
3281.5037 	EXP 	UpperBrackets: autoDraw = False
3281.5037 	EXP 	BotUpperLine: autoDraw = False
3281.5037 	EXP 	TopLowerLine: autoDraw = False
3281.5037 	EXP 	LowerText: autoDraw = False
3281.5037 	EXP 	LowerBrackets: autoDraw = False
3281.5037 	EXP 	BotLowerLine: autoDraw = False
3281.5037 	EXP 	TrialCrossHair: autoDraw = False
3281.5037 	EXP 	RestCrossHair: autoDraw = False
3281.5037 	EXP 	UpperText: text = ' Q M G D K H '
3281.5037 	EXP 	UpperBrackets: text = '      {   }  '
3281.5037 	EXP 	LowerText: text = ' t l x r j y '
3281.5037 	EXP 	LowerBrackets: text = '      { }    '
3281.5037 	EXP 	TopUpperLine: autoDraw = True
3281.5037 	EXP 	UpperText: autoDraw = True
3281.5037 	EXP 	UpperBrackets: autoDraw = True
3281.5037 	EXP 	BotUpperLine: autoDraw = True
3281.5037 	EXP 	TopLowerLine: autoDraw = True
3281.5037 	EXP 	BotLowerLine: autoDraw = True
3281.5037 	EXP 	TrialCrossHair: autoDraw = True
3281.5040 	EXP 	window1: recordFrameIntervals = False
3283.2049 	DATA 	Keypress: equal
3283.4711 	EXP 	UpperText: autoDraw = False
3283.4711 	EXP 	UpperBrackets: autoDraw = False
3285.2056 	DATA 	Keypress: equal
3287.2064 	DATA 	Keypress: equal
3288.4731 	EXP 	LowerText: autoDraw = True
3288.4731 	EXP 	LowerBrackets: autoDraw = True
3289.2072 	DATA 	Keypress: equal
3289.5575 	DATA 	Keypress: 8
3290.4737 	EXP 	LowerText: autoDraw = False
3290.4737 	EXP 	LowerBrackets: autoDraw = False
3290.4737 	EXP 	TrialCrossHair: autoDraw = False
3290.4737 	EXP 	RestCrossHair: autoDraw = True
3291.2076 	DATA 	Keypress: equal
3293.2081 	DATA 	Keypress: equal
3294.8264 	EXP 	New trial (rep=0, index=65): {'RetDur': 5, 'BotBrack': 2, 'StimDur': 2, 'UpBrack': 23456, 'ProbeDurITI': 6.1550000000000002, 'ProbeDur': 2, 'ProbeStart': 7, 'TrialDur': 9, 'ITI': 4.1550000000000002, 'StimSet': 'YWDLHX', 'RetStart': 2, 'ProbeLet': 'tlfbjr', 'TrialITIDur': 13.154999999999999, 'Correct': 6}
3294.8608 	EXP 	window1: recordFrameIntervals = False
3294.8746 	EXP 	TopUpperLine: autoDraw = False
3294.8746 	EXP 	BotUpperLine: autoDraw = False
3294.8746 	EXP 	TopLowerLine: autoDraw = False
3294.8746 	EXP 	BotLowerLine: autoDraw = False
3294.8746 	EXP 	RestCrossHair: autoDraw = False
3294.8746 	EXP 	TopUpperLine: autoDraw = False
3294.8746 	EXP 	UpperText: autoDraw = False
3294.8746 	EXP 	UpperBrackets: autoDraw = False
3294.8746 	EXP 	BotUpperLine: autoDraw = False
3294.8746 	EXP 	TopLowerLine: autoDraw = False
3294.8746 	EXP 	LowerText: autoDraw = False
3294.8746 	EXP 	LowerBrackets: autoDraw = False
3294.8746 	EXP 	BotLowerLine: autoDraw = False
3294.8746 	EXP 	TrialCrossHair: autoDraw = False
3294.8746 	EXP 	RestCrossHair: autoDraw = False
3294.8746 	EXP 	UpperText: text = ' Y W D L H X '
3294.8746 	EXP 	UpperBrackets: text = '  {         }'
3294.8746 	EXP 	LowerText: text = ' t l f b j r '
3294.8746 	EXP 	LowerBrackets: text = '  { }        '
3294.8746 	EXP 	TopUpperLine: autoDraw = True
3294.8746 	EXP 	UpperText: autoDraw = True
3294.8746 	EXP 	UpperBrackets: autoDraw = True
3294.8746 	EXP 	BotUpperLine: autoDraw = True
3294.8746 	EXP 	TopLowerLine: autoDraw = True
3294.8746 	EXP 	BotLowerLine: autoDraw = True
3294.8746 	EXP 	TrialCrossHair: autoDraw = True
3294.8750 	EXP 	window1: recordFrameIntervals = False
3295.6636 	DATA 	Keypress: equal
3296.8420 	EXP 	UpperText: autoDraw = False
3296.8420 	EXP 	UpperBrackets: autoDraw = False
3297.2093 	DATA 	Keypress: equal
3299.2103 	DATA 	Keypress: equal
3301.2107 	DATA 	Keypress: equal
3301.8605 	EXP 	LowerText: autoDraw = True
3301.8605 	EXP 	LowerBrackets: autoDraw = True
3302.9966 	DATA 	Keypress: 7
3303.2115 	DATA 	Keypress: equal
